fits_name,file_path,label,feature_Hα,feature_Hβ,feature_CaIIK,feature_CaIIH
spec-55862-B6212_sp01-060.fits,B6212/spec-55862-B6212_sp01-060.fits.gz,G,0.0,0.0,0.0,3971.001032638907
spec-55863-GAC_105N29_B1_sp14-068.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp14-068.fits.gz,G,6559.942006647443,4861.832584649837,3935.5007545577764,3969.1727400947307
spec-55863-GAC_105N29_B1_sp13-068.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-068.fits.gz,K,0.0,0.0,0.0,3963.6929115081043
spec-55863-GAC_105N29_B1_sp11-111.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp11-111.fits.gz,K,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp16-013.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-013.fits.gz,G,0.0,0.0,3931.8776931469724,0.0
spec-55863-GAC_105N29_B1_sp13-032.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-032.fits.gz,G,0.0,4862.952191867843,3934.5946763407965,3965.518679916798
spec-55863-GAC_105N29_B1_sp13-135.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-135.fits.gz,G,0.0,0.0,3930.067413418534,3963.6929115081043
spec-55863-GAC_105N29_B1_sp11-074.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp11-074.fits.gz,F,6562.9636672922,4862.952191867843,3934.5946763407965,3970.0867811218423
spec-55862-B6202_sp02-138.fits,B6202/spec-55862-B6202_sp02-138.fits.gz,G,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp02-031.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp02-031.fits.gz,G,0.0,4878.653791974776,3929.1625861305615,3969.1727400947307
spec-55862-B6212_sp02-024.fits,B6212/spec-55862-B6212_sp02-024.fits.gz,A,0.0,4862.952191867843,3933.688806732022,3972.830167336813
spec-55863-GAC_105N29_B1_sp01-072.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp01-072.fits.gz,K,0.0,0.0,3933.688806732022,3966.431879468582
spec-55863-GAC_105N29_B1_sp03-085.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp03-085.fits.gz,A,0.0,4864.072056914614,3935.5007545577764,3971.915494694405
spec-55863-GAC_105N29_B1_sp13-012.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-012.fits.gz,G,0.0,0.0,3932.7831456834174,3966.431879468582
spec-55863-GAC_105N29_B1_sp05-108.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-108.fits.gz,K,0.0,0.0,3927.3535564672516,0.0
spec-55863-M31_011N40_B1_sp01-248.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-248.fits.gz,N,0.0,4861.832584649837,3930.972449074674,3969.1727400947307
spec-55863-GAC_105N29_B1_sp09-228.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp09-228.fits.gz,G,0.0,0.0,3934.5946763407965,3970.0867811218423
spec-55863-GAC_105N29_B1_sp16-126.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-126.fits.gz,K,0.0,0.0,3931.8776931469724,3974.660144576364
spec-55863-GAC_105N29_B1_sp03-161.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp03-161.fits.gz,G,0.0,0.0,0.0,0.0
spec-55863-M31_011N40_M1_sp01-202.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp01-202.fits.gz,K,0.0,4860.713235201249,3930.972449074674,3968.2589095091184
spec-55863-GAC_105N29_B1_sp09-165.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp09-165.fits.gz,K,0.0,0.0,3933.688806732022,3970.0867811218423
spec-55863-GAC_105N29_B1_sp14-040.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp14-040.fits.gz,F,0.0,4864.072056914614,3935.5007545577764,3971.001032638907
spec-55863-GAC_105N29_B1_sp07-042.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp07-042.fits.gz,F,0.0,4862.952191867843,3935.5007545577764,3971.001032638907
spec-55863-GAC_105N29_B1_sp10-232.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp10-232.fits.gz,K,0.0,0.0,3930.972449074674,3965.518679916798
spec-55863-M31_011N40_B1_sp01-168.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-168.fits.gz,K,0.0,0.0,0.0,0.0
spec-55862-B6202_sp02-046.fits,B6202/spec-55862-B6202_sp02-046.fits.gz,G,0.0,0.0,3934.5946763407965,3968.2589095091184
spec-55863-GAC_105N29_B1_sp05-003.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-003.fits.gz,G,0.0,4861.832584649837,3932.7831456834174,3968.2589095091184
spec-55863-GAC_105N29_B1_sp11-218.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp11-218.fits.gz,K,0.0,0.0,3935.5007545577764,3968.2589095091184
spec-55862-B6210_sp02-050.fits,B6210/spec-55862-B6210_sp02-050.fits.gz,K,0.0,0.0,3919.2232245497667,0.0
spec-55863-GAC_105N29_B1_sp15-224.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp15-224.fits.gz,F,0.0,4857.356732878539,3931.8776931469724,3967.345289316547
spec-55863-GAC_105N29_B1_sp06-191.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp06-191.fits.gz,F,0.0,4862.952191867843,3934.5946763407965,3970.0867811218423
spec-55863-GAC_105N29_B1_sp13-170.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-170.fits.gz,G,0.0,4861.832584649837,3930.972449074674,3971.001032638907
spec-55863-GAC_105N29_B1_sp06-230.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp06-230.fits.gz,K,0.0,0.0,3931.8776931469724,3967.345289316547
spec-55863-GAC_105N29_B1_sp09-118.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp09-118.fits.gz,G,0.0,0.0,3934.5946763407965,0.0
spec-55863-GAC_105N29_B1_sp15-049.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp15-049.fits.gz,M,0.0,0.0,3922.8346253952054,3972.830167336813
spec-55863-GAC_105N29_B1_sp14-006.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp14-006.fits.gz,A,0.0,4862.952191867843,3934.5946763407965,3971.001032638907
spec-55863-M31_011N40_B1_sp01-116.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-116.fits.gz,F,0.0,4860.713235201249,3934.5946763407965,3966.431879468582
spec-55862-B6212_sp01-229.fits,B6212/spec-55862-B6212_sp01-229.fits.gz,F,0.0,0.0,3934.5946763407965,3969.1727400947307
spec-55863-M31_011N40_M1_sp02-100.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp02-100.fits.gz,N,6562.9636672922,4860.713235201249,3932.7831456834174,3969.1727400947307
spec-55863-GAC_105N29_B1_sp05-064.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-064.fits.gz,G,0.0,4862.952191867843,3931.8776931469724,3961.8679837032632
spec-55862-B6212_sp01-072.fits,B6212/spec-55862-B6212_sp01-072.fits.gz,G,0.0,0.0,3930.972449074674,3966.431879468582
spec-55863-M31_011N40_B1_sp02-080.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp02-080.fits.gz,G,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp15-012.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp15-012.fits.gz,G,0.0,0.0,3936.4070414309936,3971.915494694405
spec-55863-GAC_105N29_B1_sp10-048.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp10-048.fits.gz,F,0.0,4862.952191867843,3933.688806732022,3971.001032638907
spec-55863-M31_011N40_B1_sp01-059.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-059.fits.gz,G,0.0,0.0,3934.5946763407965,3968.2589095091184
spec-55863-GAC_105N29_B1_sp05-144.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-144.fits.gz,F,6559.942006647443,0.0,3938.2202413383675,3970.0867811218423
spec-55863-GAC_105N29_B1_sp09-130.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp09-130.fits.gz,F,0.0,4862.952191867843,3932.7831456834174,3968.2589095091184
spec-55863-M31_011N40_B1_sp01-144.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-144.fits.gz,G,0.0,0.0,0.0,3969.1727400947307
spec-55863-M31_011N40_M1_sp01-053.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp01-053.fits.gz,A,6564.475019516997,4859.594143462719,3933.688806732022,3966.431879468582
spec-55863-GAC_105N29_B1_sp05-116.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-116.fits.gz,M,0.0,0.0,3931.8776931469724,3966.431879468582
spec-55863-GAC_105N29_B1_sp13-051.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-051.fits.gz,G,6549.377145933667,4860.713235201249,3931.8776931469724,3966.431879468582
spec-55863-M31_011N40_B1_sp01-011.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-011.fits.gz,F,0.0,4861.832584649837,3931.8776931469724,3968.2589095091184
spec-55862-B6212_sp01-015.fits,B6212/spec-55862-B6212_sp01-015.fits.gz,A,0.0,0.0,0.0,3971.001032638907
spec-55863-GAC_105N29_B1_sp14-223.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp14-223.fits.gz,G,6562.9636672922,0.0,3935.5007545577764,0.0
spec-55863-GAC_105N29_B1_sp13-113.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-113.fits.gz,G,0.0,0.0,3930.067413418534,3963.6929115081043
spec-55862-B6210_sp01-031.fits,B6210/spec-55862-B6210_sp01-031.fits.gz,K,0.0,0.0,3933.688806732022,3963.6929115081043
spec-55863-M31_011N40_B1_sp01-060.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-060.fits.gz,M,0.0,0.0,3931.8776931469724,3972.830167336813
spec-55863-M31_011N40_B1_sp02-027.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp02-027.fits.gz,G,0.0,0.0,0.0,0.0
spec-55862-B6210_sp02-187.fits,B6210/spec-55862-B6210_sp02-187.fits.gz,G,0.0,0.0,0.0,3971.001032638907
spec-55863-GAC_105N29_B1_sp08-122.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp08-122.fits.gz,K,0.0,4845.069375499797,3933.688806732022,3972.830167336813
spec-55863-M31_011N40_M1_sp02-234.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp02-234.fits.gz,M,6562.9636672922,4861.832584649837,3932.7831456834174,3971.001032638907
spec-55863-GAC_105N29_B1_sp12-219.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp12-219.fits.gz,K,0.0,4868.554096577117,3936.4070414309936,3968.2589095091184
spec-55862-B6202_sp02-123.fits,B6202/spec-55862-B6202_sp02-123.fits.gz,G,0.0,0.0,3934.5946763407965,0.0
spec-55863-GAC_105N29_B1_sp11-216.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp11-216.fits.gz,G,0.0,4859.594143462719,3932.7831456834174,3969.1727400947307
spec-55863-M31_011N40_M1_sp02-015.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp02-015.fits.gz,K,0.0,4873.040266252349,3931.8776931469724,3969.1727400947307
spec-55863-GAC_105N29_B1_sp10-121.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp10-121.fits.gz,G,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp13-066.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-066.fits.gz,N,6549.377145933667,4860.713235201249,3932.7831456834174,3965.518679916798
spec-55863-M31_011N40_B1_sp02-062.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp02-062.fits.gz,K,0.0,0.0,3929.1625861305615,3964.605690612772
spec-55863-GAC_105N29_B1_sp13-240.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-240.fits.gz,M,0.0,4861.832584649837,3930.067413418534,3971.001032638907
spec-55863-GAC_105N29_B1_sp12-205.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp12-205.fits.gz,N,6570.52390963554,4862.952191867843,3932.7831456834174,3970.0867811218423
spec-55862-B6210_sp01-130.fits,B6210/spec-55862-B6210_sp01-130.fits.gz,K,0.0,0.0,3934.5946763407965,3968.2589095091184
spec-55863-GAC_105N29_B1_sp07-005.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp07-005.fits.gz,G,6562.9636672922,4862.952191867843,3932.7831456834174,3971.915494694405
spec-55863-GAC_105N29_B1_sp07-073.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp07-073.fits.gz,A,0.0,4864.072056914614,3936.4070414309936,3971.001032638907
spec-55863-GAC_105N29_B1_sp08-137.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp08-137.fits.gz,K,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp11-110.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp11-110.fits.gz,F,0.0,4861.832584649837,3929.1625861305615,3968.2589095091184
spec-55863-GAC_105N29_B1_sp06-020.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp06-020.fits.gz,M,0.0,4866.312560731992,3934.5946763407965,3968.2589095091184
spec-55863-M31_011N40_B1_sp02-047.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp02-047.fits.gz,F,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp08-143.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp08-143.fits.gz,F,0.0,4864.072056914614,3935.5007545577764,3971.001032638907
spec-55862-B6202_sp01-225.fits,B6202/spec-55862-B6202_sp01-225.fits.gz,N,0.0,4884.273784229252,3930.972449074674,3968.2589095091184
spec-55863-GAC_105N29_B1_sp05-047.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-047.fits.gz,F,6562.9636672922,0.0,3934.5946763407965,3970.0867811218423
spec-55863-GAC_105N29_B1_sp14-031.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp14-031.fits.gz,K,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp07-166.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp07-166.fits.gz,K,6555.412123990993,4860.713235201249,3930.972449074674,3966.431879468582
spec-55863-GAC_105N29_B1_sp16-012.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-012.fits.gz,G,6562.9636672922,4861.832584649837,3932.7831456834174,3968.2589095091184
spec-55863-GAC_105N29_B1_sp13-050.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-050.fits.gz,G,0.0,4862.952191867843,3930.067413418534,3967.345289316547
spec-55863-M31_011N40_M1_sp01-212.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp01-212.fits.gz,N,6572.037002870897,4860.713235201249,3932.7831456834174,3967.345289316547
spec-55863-GAC_105N29_B1_sp13-129.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-129.fits.gz,K,0.0,0.0,3935.5007545577764,3963.6929115081043
spec-55863-M31_011N40_B1_sp01-137.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-137.fits.gz,G,0.0,0.0,3935.5007545577764,3969.1727400947307
spec-55863-GAC_105N29_B1_sp12-234.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp12-234.fits.gz,M,0.0,4849.5339049834165,3931.8776931469724,3968.2589095091184
spec-55863-M31_011N40_M1_sp02-004.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp02-004.fits.gz,M,6572.037002870897,4859.594143462719,3932.7831456834174,3968.2589095091184
spec-55863-GAC_105N29_B1_sp08-194.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp08-194.fits.gz,K,6562.9636672922,4851.7677121925735,3933.688806732022,3967.345289316547
spec-55863-GAC_105N29_B1_sp16-064.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-064.fits.gz,G,0.0,0.0,3934.5946763407965,3963.6929115081043
spec-55863-M31_011N40_B1_sp02-001.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp02-001.fits.gz,G,0.0,0.0,3933.688806732022,3969.1727400947307
spec-55863-GAC_105N29_B1_sp02-082.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp02-082.fits.gz,N,0.0,4845.069375499797,3931.8776931469724,3966.431879468582
spec-55863-GAC_105N29_B1_sp08-109.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp08-109.fits.gz,M,0.0,0.0,3930.972449074674,3972.830167336813
spec-55863-GAC_105N29_B1_sp13-099.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-099.fits.gz,G,0.0,0.0,3931.8776931469724,3970.0867811218423
spec-55863-GAC_105N29_B1_sp03-153.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp03-153.fits.gz,G,0.0,0.0,0.0,0.0
spec-55863-M31_011N40_M1_sp01-044.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp01-044.fits.gz,N,6541.841235692386,4862.952191867843,3932.7831456834174,3966.431879468582
spec-55863-M31_011N40_M1_sp02-142.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp02-142.fits.gz,N,6562.9636672922,4862.952191867843,3931.8776931469724,3968.2589095091184
spec-55863-GAC_105N29_B1_sp08-164.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp08-164.fits.gz,G,0.0,0.0,3935.5007545577764,3970.0867811218423
spec-55863-GAC_105N29_B1_sp01-177.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp01-177.fits.gz,A,0.0,4862.952191867843,3932.7831456834174,3969.1727400947307
spec-55862-B6202_sp02-130.fits,B6202/spec-55862-B6202_sp02-130.fits.gz,K,0.0,0.0,3932.7831456834174,3974.660144576364
spec-55863-GAC_105N29_B1_sp11-197.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp11-197.fits.gz,K,0.0,4875.284901033865,3936.4070414309936,3969.1727400947307
spec-55862-B6210_sp01-082.fits,B6210/spec-55862-B6210_sp01-082.fits.gz,K,0.0,4864.072056914614,3930.972449074674,3968.2589095091184
spec-55863-M31_011N40_M1_sp01-073.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp01-073.fits.gz,M,6564.475019516997,4862.952191867843,3933.688806732022,3969.1727400947307
spec-55863-GAC_105N29_B1_sp12-157.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp12-157.fits.gz,K,6565.9867197835665,4864.072056914614,3931.8776931469724,3968.2589095091184
spec-55863-GAC_105N29_B1_sp15-108.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp15-108.fits.gz,M,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp07-113.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp07-113.fits.gz,M,0.0,0.0,3908.4089579240213,0.0
spec-55863-GAC_105N29_B1_sp16-116.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-116.fits.gz,K,0.0,4861.832584649837,3931.8776931469724,3967.345289316547
spec-55863-GAC_105N29_B1_sp12-086.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp12-086.fits.gz,K,0.0,4845.069375499797,3937.313537008506,3970.0867811218423
spec-55863-GAC_105N29_B1_sp05-123.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-123.fits.gz,G,0.0,0.0,3935.5007545577764,0.0
spec-55862-B6202_sp02-076.fits,B6202/spec-55862-B6202_sp02-076.fits.gz,G,0.0,0.0,3933.688806732022,3968.2589095091184
spec-55863-GAC_105N29_B1_sp08-222.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp08-222.fits.gz,G,0.0,0.0,3933.688806732022,3968.2589095091184
spec-55863-GAC_105N29_B1_sp01-079.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp01-079.fits.gz,F,0.0,4862.952191867843,3934.5946763407965,3968.2589095091184
spec-55863-GAC_105N29_B1_sp13-158.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-158.fits.gz,K,0.0,0.0,3926.449353995997,3971.001032638907
spec-55863-GAC_105N29_B1_sp11-025.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp11-025.fits.gz,K,0.0,0.0,3933.688806732022,3972.830167336813
spec-55863-GAC_105N29_B1_sp16-109.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-109.fits.gz,F,0.0,4862.952191867843,3935.5007545577764,3969.1727400947307
spec-55863-GAC_105N29_B1_sp08-228.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp08-228.fits.gz,A,0.0,4862.952191867843,3933.688806732022,3968.2589095091184
spec-55862-B6202_sp01-097.fits,B6202/spec-55862-B6202_sp01-097.fits.gz,G,0.0,0.0,3934.5946763407965,0.0
spec-55863-GAC_105N29_B1_sp05-087.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-087.fits.gz,K,0.0,4862.952191867843,3932.7831456834174,3967.345289316547
spec-55863-GAC_105N29_B1_sp07-074.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp07-074.fits.gz,F,0.0,4862.952191867843,3937.313537008506,3968.2589095091184
spec-55862-B6202_sp01-104.fits,B6202/spec-55862-B6202_sp01-104.fits.gz,K,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp13-227.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-227.fits.gz,A,0.0,4862.952191867843,3936.4070414309936,3971.001032638907
spec-55863-M31_011N40_B1_sp01-049.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-049.fits.gz,G,0.0,0.0,3934.5946763407965,3969.1727400947307
spec-55863-GAC_105N29_B1_sp03-049.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp03-049.fits.gz,G,6562.9636672922,0.0,3930.067413418534,3970.0867811218423
spec-55863-GAC_105N29_B1_sp15-214.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp15-214.fits.gz,A,6564.475019516997,4857.356732878539,3934.5946763407965,3970.0867811218423
spec-55863-GAC_105N29_B1_sp11-081.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp11-081.fits.gz,K,0.0,4861.832584649837,3933.688806732022,3967.345289316547
spec-55863-GAC_105N29_B1_sp05-031.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-031.fits.gz,M,0.0,0.0,3930.972449074674,3944.573020752785
spec-55862-B6202_sp02-093.fits,B6202/spec-55862-B6202_sp02-093.fits.gz,G,0.0,0.0,3933.688806732022,3969.1727400947307
spec-55863-GAC_105N29_B1_sp16-240.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-240.fits.gz,F,0.0,4861.832584649837,3935.5007545577764,3968.2589095091184
spec-55863-M31_011N40_B1_sp01-149.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-149.fits.gz,M,0.0,0.0,3908.4089579240213,0.0
spec-55862-B6210_sp02-036.fits,B6210/spec-55862-B6210_sp02-036.fits.gz,K,0.0,0.0,3932.7831456834174,3968.2589095091184
spec-55863-GAC_105N29_B1_sp10-081.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp10-081.fits.gz,G,0.0,4879.77727286486,3934.5946763407965,3969.1727400947307
spec-55863-GAC_105N29_B1_sp08-065.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp08-065.fits.gz,K,0.0,0.0,3929.1625861305615,3968.2589095091184
spec-55862-B6210_sp01-177.fits,B6210/spec-55862-B6210_sp01-177.fits.gz,G,0.0,0.0,0.0,0.0
spec-55863-M31_011N40_M1_sp02-134.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp02-134.fits.gz,M,6562.9636672922,4867.433199621377,3932.7831456834174,3966.431879468582
spec-55862-B6202_sp01-017.fits,B6202/spec-55862-B6202_sp01-017.fits.gz,M,0.0,0.0,3921.931463326502,0.0
spec-55863-GAC_105N29_B1_sp10-088.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp10-088.fits.gz,G,0.0,0.0,3936.4070414309936,0.0
spec-55863-GAC_105N29_B1_sp14-191.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp14-191.fits.gz,K,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp13-096.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-096.fits.gz,M,0.0,0.0,3940.0342764474544,3971.001032638907
spec-55862-B6210_sp01-146.fits,B6210/spec-55862-B6210_sp01-146.fits.gz,M,0.0,0.0,3934.5946763407965,3972.830167336813
spec-55863-GAC_105N29_B1_sp13-209.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-209.fits.gz,F,0.0,4862.952191867843,3930.067413418534,3971.001032638907
spec-55863-GAC_105N29_B1_sp13-118.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-118.fits.gz,K,0.0,0.0,3927.3535564672516,3963.6929115081043
spec-55863-GAC_105N29_B1_sp01-035.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp01-035.fits.gz,F,0.0,4861.832584649837,3936.4070414309936,3968.2589095091184
spec-55863-GAC_105N29_B1_sp10-190.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp10-190.fits.gz,G,0.0,0.0,3934.5946763407965,0.0
spec-55863-GAC_105N29_B1_sp15-119.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp15-119.fits.gz,F,0.0,4862.952191867843,3934.5946763407965,3970.0867811218423
spec-55863-M31_011N40_B1_sp02-126.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp02-126.fits.gz,G,0.0,0.0,3934.5946763407965,3968.2589095091184
spec-55863-M31_011N40_M1_sp01-022.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp01-022.fits.gz,M,6553.9028583347745,4862.952191867843,3933.688806732022,3970.0867811218423
spec-55863-M31_011N40_B1_sp01-111.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-111.fits.gz,F,0.0,0.0,3933.688806732022,3968.2589095091184
spec-55863-M31_011N40_M1_sp01-231.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp01-231.fits.gz,M,0.0,4859.594143462719,3933.688806732022,3970.0867811218423
spec-55863-GAC_105N29_B1_sp02-102.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp02-102.fits.gz,M,0.0,4878.653791974776,3931.8776931469724,3969.1727400947307
spec-55863-M31_011N40_M1_sp02-175.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp02-175.fits.gz,M,6567.49876817207,4861.832584649837,3933.688806732022,3968.2589095091184
spec-55863-GAC_105N29_B1_sp12-170.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp12-170.fits.gz,F,0.0,0.0,3935.5007545577764,0.0
spec-55862-B6202_sp02-049.fits,B6202/spec-55862-B6202_sp02-049.fits.gz,G,0.0,0.0,3931.8776931469724,0.0
spec-55863-M31_011N40_B1_sp02-002.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp02-002.fits.gz,K,0.0,0.0,3935.5007545577764,3971.001032638907
